FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,DATE,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC
-1,,,,,,66.63008743400758,-92.90804916256623,2013,10,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-09,262.02855437508066,0.8013734593180585,1.7840883127547746,-4.220186109540673,9.70129427498633e-06,0.2350182878505125,0.3432751017656025,16.81612956207962,0.002486077078358194,0.3396491299610954
-1,,,,,,56.41584897392286,-90.02901338926941,2013,8,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-12,284.29446252924424,0.7347431239361238,67.9118789793012,19.851184602741842,2.9943608236001574e-05,2.3400296139640098,0.9156689067136314,142.1672230247,17.051029675987948,0.31484930055111254
-1,,,,,,62.241300193505,-101.0916454527685,2013,12,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-08,238.19278094983372,0.6410508360809375,-0.11374677299154455,-15.745619114983773,5.978159518305881e-06,0.07070967767192152,0.0930619295890981,2.2117309487219603,0.0,0.23574357566116214
-1,,,,,,58.03601830466653,-119.11411293211663,2013,4,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-19,268.07692414824515,0.6732460273499095,34.97527947424564,3.657594402648381,2.343185751705708e-05,0.989270462824801,0.9117999246767438,95.3658707691688,0.3291763095452198,0.2793743080358002
-1,,,,,,57.2431248124883,-70.88312107294297,2013,3,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-24,260.0075689356374,0.848005029194173,9.179188506521108,4.01624325696869,1.2025201298440579e-05,0.1029543382946054,0.44019847941339496,47.669594154945194,0.0,0.37587311904376625
-1,,,,,,79.77210934452145,-79.64366611646406,2013,3,29,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-29,240.96551097538355,0.7811465576634821,-0.5583348210980076,-14.497275697501891,4.6529992282443685e-06,0.030929250062457572,0.04913015809136015,11.237639326923256,1.8102323643945327e-05,0.3523885307336987
-1,,,,,,68.72137386672935,-74.06129303898743,2013,5,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-11,264.1946878322709,0.8736112474207167,24.06365279070446,21.083174339065227,7.826632114900434e-06,0.07199625370289972,0.16035371463590234,102.1446088902864,0.0,0.37921261942399537
-1,,,,,,75.26017224379993,-87.73407534188125,2013,6,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-25,272.6127865276154,0.9167266407893381,27.86469839117896,14.696415521013705,3.4370125260661894e-05,0.061623875145946666,0.14095119250598942,121.1067814583532,1.7074210042061536e-05,0.4228481531492736
-1,,,,,,75.71390456509684,-84.16481333478612,2013,7,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-23,276.0367958064316,0.8613272066988096,38.33469613336658,37.287707006438374,1.3314587330754523e-05,0.026275606310769847,0.11942112738436919,176.3234483608125,0.007594230307388669,0.38548059368338455
-1,,,,,,73.13683426186785,-87.30080769337299,2013,12,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-01,240.58375140138418,0.7947476978262469,-0.5284969837994062,-12.561938102213915,5.619044622702657e-06,0.04946230575432946,0.03846148859914479,0.0,0.0,0.33266269601714427
-1,,,,,,56.811577012846314,-69.8310038798023,2013,4,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-08,265.13730865740786,0.8669065574598418,18.147830829674515,6.906173344954033,2.2227353170664638e-05,0.16977840288909923,0.6500863063247516,72.79965039133988,0.0,0.38637586158981857
-1,,,,,,66.6441265710983,-90.22128093055571,2013,7,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-16,280.45816879420784,0.8380083450820061,70.57403129698608,30.760738813976403,3.897127309307933e-05,0.5138670575426348,0.8701215288796202,164.93046677571346,1.8936941544840296,0.366031040279713
-1,,,,,,75.53168651560625,-89.49903426435944,2013,7,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-10,278.54295989228893,0.905779770458817,55.976767106366616,42.72343683478051,1.0246607879845264e-05,0.12126626100316237,0.49811098625220773,194.44122298876604,0.009280868089127847,0.42093860482270157
-1,,,,,,57.53901086092699,-101.85955380195156,2013,2,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-26,249.9952150544785,0.5837799564173017,4.319024932224376,-5.720969483254294,4.252267174916535e-06,0.5716570797743956,0.8586245238452669,24.521002352139327,0.0,0.21251459262574274
-1,,,,,,76.72761587958091,-84.28270874005509,2013,1,31,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-31,234.41278909001065,0.8359979373237697,-0.5548048357630747,-14.950528949440164,2.3969383237693466e-06,0.04231892184519023,0.06487876289426148,0.0,0.0,0.3846604012734303
-1,,,,,,51.142399163399986,-74.15334500317127,2013,11,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-21,266.7605740526637,0.6792371213186218,16.898467878916758,-10.743417196118113,2.5045037664705632e-05,1.233153627627594,0.7947531713527101,24.256435513183945,0.17451534325364282,0.26016698973177493
-1,,,,,,53.408366594641436,-82.2477698432458,2013,2,28,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-28,251.17459338230384,0.7407787243639672,6.549510709749745,0.48658088511131936,5.626489748310075e-06,0.5671329193577971,0.7995208789502869,33.1852736929153,0.0,0.32412868511695847
-1,,,,,,69.4698350082534,-83.26332652391862,2013,2,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-01,239.4237715301942,0.7993169570975809,-0.12616901670724634,-12.271325118678588,5.5144235622701965e-06,0.07170235131656186,0.24778783129159906,6.433212008717512,0.0,0.3495445836661033
-1,,,,,,53.331537037011344,-115.58267907873909,2013,8,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-17,290.43891077291426,0.4530907579757007,59.110492998352655,54.009474403897315,1.6991237198652982e-05,4.782369814853566,0.920867146676959,191.76997723879086,18.285912752362062,0.20439578565259814
-1,,,,,,45.90213266685019,-64.30539013713573,2013,11,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-10,275.19322084182005,0.6250979132990276,29.143430419850613,-19.606444847042162,2.5685365369295148e-05,2.623651670216608,0.8879537468776382,57.62789516215373,4.606912760851335,0.26090568550488774
-1,,,,,,68.89446552411832,-123.60684309000239,2013,1,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-25,238.0897712443675,0.6924349383426355,-0.24039295234920655,-10.82757784803286,6.936620495920353e-06,0.05775471399072791,0.16997934532654152,0.31520762173488615,0.0,0.2840302764228096
-1,,,,,,54.86107953239781,-107.87128373203002,2013,4,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-07,270.92698513930225,0.5734295214397428,45.42485801249368,18.720650644050096,1.3971179289152303e-05,1.4594399371710869,0.9451191181033604,126.95203398865307,5.8372152784417874,0.21024418097933564
-1,,,,,,77.55815110901673,-87.10294723004532,2013,5,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-08,263.6098864717105,0.6415082312813035,17.50772721298097,21.908829607604588,1.0500757097523813e-05,0.04771061828718451,0.14834164043323897,92.21048206874005,0.0,0.2749059037856013
-1,,,,,,65.59474196738383,-117.00119210235391,2013,7,31,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-31,286.5410573892528,0.4521656514170488,69.99306385013743,54.84891190994945,1.730629297575286e-05,2.025024149859995,0.9544193566868904,206.1522676245395,25.487673213593624,0.1782911803541045
-1,,,,,,65.52898521297135,-99.97897631710529,2013,1,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-22,235.45458950365028,0.7822249248733366,-0.09400723003373071,-13.756892373939673,3.6675095391740234e-06,0.05761376278004731,0.1095282237000947,1.887153593179353,0.0,0.32972585735311716
-1,,,,,,75.51024925353478,-80.80419965648167,2013,10,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-01,254.01071835343834,0.9056474420263456,-2.1631496789531224,-15.33768816972471,9.872093046641763e-06,0.009093914940883054,0.09974751910487357,5.15749063680996,0.0008212080467332631,0.4095369275333618
-1,,,,,,59.970228009749235,-101.84607122346617,2013,3,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-12,252.85981916400976,0.5824478951203081,6.10594432995748,8.258141487260287,5.3230735047246065e-06,0.16704407094241186,0.5845970438150073,47.26326008132207,0.0,0.22269426269055614
-1,,,,,,64.0945234548976,-121.59000123009646,2013,9,29,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-29,279.7726062919968,0.681428064788812,27.936162842448216,11.026214716862178,2.047394533274816e-05,1.4606682597908904,0.7583908546602244,83.31699713026052,6.957707468265487,0.2932836449952952
-1,,,,,,79.208788588386,-103.08969828184584,2013,4,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-24,255.26533578442127,0.8256830555500404,4.936926804493964,3.7747800985259143,5.5051450938001124e-06,0.04489166865040741,0.03461297193960938,46.570522285080145,0.0,0.3552782843532509
-1,,,,,,53.81243638917354,-82.81303296489638,2013,3,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-27,260.0416263372101,0.7410036472001736,18.373623858914364,5.99370286295764,7.133523760143791e-06,0.5142231014489231,0.8351830454677435,54.29569920648236,0.0,0.32275162328273416
-1,,,,,,66.8571852149529,-91.6365083165425,2013,1,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-23,236.10212339564148,0.847839607874681,-0.2964133327927291,-13.437072029662946,4.21726966786348e-06,0.06355689055452188,0.1800807805764183,1.0379969376024907,0.0,0.37176184478731245
-1,,,,,,65.98299568690467,-129.07854410858883,2013,7,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-04,288.3504538791012,0.6724410651144116,83.6654851519349,23.527833103668236,3.4313840188847255e-05,2.6193223142834374,0.9570993632250613,178.505662227975,31.870773050211113,0.2804463109543677
-1,,,,,,72.3342366453198,-118.27088644507404,2013,2,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-14,232.66298516334282,0.5350850402352645,-0.28057852301718655,-13.065849767364485,1.92879140582367e-06,0.06295464656897391,0.154809257603898,3.855008155355691,0.0,0.18391193168001752
-1,,,,,,51.22544387112986,-75.02374296722002,2013,3,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-09,265.4862453913022,0.7756959600312041,23.558578149415133,-0.7330378811295584,1.1590164203339962e-05,0.7507224251357341,0.8953672937261186,64.67445416646076,0.00024944392255945127,0.31956725657754476
-1,,,,,,58.0177709697655,-111.60957433958522,2013,3,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-11,259.2840399651732,0.5257582706255832,15.173765940909847,1.2418087794075938,9.507640324083631e-06,0.6954909971219358,0.8684867357297679,50.212141862673356,0.0,0.2157336217684873
-1,,,,,,58.31889352474014,-68.44132058053013,2013,5,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-10,272.57287437843763,0.9558988703446174,50.04232967497995,31.267007122630922,1.878128118687394e-05,0.23385715201686283,0.7178137499687484,157.67478660017377,0.27196886803253706,0.43112321624181554
-1,,,,,,68.75794342824697,-70.81509584553484,2013,5,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-18,262.7897005608286,0.902561020971704,22.056028589387196,23.034397475160567,8.350764280196091e-06,0.05608963584693978,0.10487063332446361,102.3982871332487,0.0,0.3973862673880239
-1,,,,,,67.21688946591149,-104.34677901539189,2013,1,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-08,237.92866828027437,0.6653395147873238,-0.46272971399324964,-20.355058875111204,3.367236371415859e-06,0.06998724617943057,0.22541342490131694,0.8291653729720446,0.0,0.2516824994118923
-1,,,,,,78.54476561603744,-104.37993097022753,2013,10,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-15,252.75882374454974,0.8630309237799609,-1.2869527133372842,-11.497159180123719,7.79487515050605e-06,0.06799240410327911,0.10543356902548098,2.1692179616238865,0.0,0.38547749212179433
-1,,,,,,73.12296481528517,-82.1333656454481,2013,1,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-06,236.40424457434858,0.8308550492606455,-0.5722269892266584,-12.217341746763479,4.3408866389039115e-06,0.053669316669776,0.09860782188170183,9.220980635293664e-06,0.0,0.3630312434806822
-1,,,,,,63.80243753903325,-137.64315339547613,2013,1,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-27,250.00327068979678,0.6108501616826243,0.8762669617085805,-11.833136575686908,2.054536868176598e-05,0.16615569769308378,0.556811346678424,2.837296164404274,0.0,0.2358754409423393
-1,,,,,,79.72210869078441,-93.26547948056553,2013,7,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-18,275.2314847554892,0.8430726603842503,32.59197564869664,29.93925901659248,2.4520781659464862e-05,0.08125236040617963,0.45906022036260186,158.71371294079313,0.012782630428995186,0.3742602348695528
-1,,,,,,82.4333862631627,-65.5320726888418,2013,5,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-25,262.7873849555335,0.6714770342535707,16.489769751012865,19.929785133225455,7.567021339975777e-06,0.05558505956860182,0.11634068112094229,97.37518749996686,1.1616000343378353e-05,0.29661282359738483
-1,,,,,,58.77563719537817,-103.0183042143855,2013,2,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-03,248.75804942623597,0.6147243347096233,2.648779990346409,-4.342783344094268,5.899707198848587e-06,0.41614489644099495,0.8133126416735973,20.790701451994995,0.0,0.23422099896278115
-1,,,,,,54.376876517631075,-64.85918103814748,2013,10,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-19,273.42686613356386,0.7573943752767857,20.294475771688546,4.615231198729271,2.5322693825235122e-05,0.3195517214086242,0.42289245412843385,56.67982024869709,0.19066408004374263,0.29043041662528124
-1,,,,,,61.20456224104929,-107.20976571439414,2013,10,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-22,269.3991496243691,0.541121560840892,9.312938040391696,2.3529064827510497,1.503163417592816e-05,0.9038792116423895,0.7318586156126087,42.607658328607016,0.34944917942190834,0.20375463943766925
-1,,,,,,68.57830801585115,-85.05245340332033,2013,2,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-23,239.48501181612625,0.8733112965325217,-0.0700574707998128,-10.368139613073437,7.321421072101863e-06,0.05702334344618966,0.1443044250673025,6.764869660906108,0.0,0.38531845995005043
-1,,,,,,47.70112878658603,-59.09492827805582,2013,5,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-03,281.52478100755116,0.897664673455241,68.7612864859326,54.122943620152334,4.0372167080407316e-05,0.6368654835538079,0.35861911890512704,185.44762024025795,4.358176016957538,0.3965817239631543
-1,,,,,,59.60225816080439,-72.78529101544962,2013,3,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-10,257.68898686235906,0.8915705392429893,7.323013492912936,4.755829661903502,1.2166263658481656e-05,0.05711440876165281,0.06962532095749632,43.378074156882164,0.0,0.41380026982074225
-1,,,,,,74.88987361016169,-91.24921330036022,2013,4,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-20,254.85489231528973,0.8403685464545134,5.95287656457506,8.167730002738958,8.917452417882725e-06,0.04664375257934778,0.04502069319903732,50.804996852422526,0.0,0.3817169120371269
-1,,,,,,57.35512207242226,-126.17585457267086,2013,5,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-12,274.448772252118,0.8698025060176878,53.452854289922705,25.640934438463244,2.8418543706969958e-05,0.6465994351620815,0.8688738264660193,181.74335241572047,4.078619256473258,0.3897905444103465
-1,,,,,,56.345357040703234,-100.10560271079785,2013,6,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-04,288.51416999027356,0.5920886118406498,92.2008264283994,43.97987500995221,1.5901555679733417e-05,2.4456407927003903,0.9653136988898339,222.3572144794337,55.94014414514831,0.2534048558299261
-1,,,,,,69.83252210257703,-84.75517959398451,2013,12,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-22,239.90053557628661,0.7628046893709209,-0.5147347242992384,-13.07779027592476,5.4336246358277135e-06,0.05310146478887741,0.049530742814421796,0.0,0.0,0.32698264375197444
-1,,,,,,67.6418708831007,-94.39295273399998,2013,6,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-18,278.6010017733944,0.892302076037825,64.8111186446319,31.16227003936739,2.296310133893914e-05,0.35950903595816974,0.773512464701712,171.52000645765233,1.053470730621787,0.39697100945643776
-1,,,,,,77.5959529466663,-80.62240635187442,2013,1,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-10,236.30626572797345,0.921200241180122,-0.8694341674467503,-19.531987023661667,5.16278486435739e-06,0.029746153996228722,0.052857162581307404,0.0,0.0,0.4218534513660917
-1,,,,,,71.19451411297841,-77.03844398993331,2013,7,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-22,279.0798114420719,0.8825519857311189,58.99649743855972,29.11426949764882,3.618446894757143e-05,0.30354271442754,0.7697097759881733,159.09693277040594,0.3481814784373877,0.38780701844548976
-1,,,,,,62.47699541549918,-129.1998910101448,2013,1,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-16,251.21852110905382,0.8369108707985128,-0.846325254433231,-6.224338316255607,3.222301432378854e-05,0.08532973804644738,0.341926430874544,3.6064193596303054,0.0,0.3690543636810421
-1,,,,,,61.247981832942266,-124.20517620902338,2013,3,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-26,254.8125539575539,0.6299708011840671,9.525770295601461,2.0972205107364053,7.038599394400366e-06,0.35345029256296306,0.7759562341881667,48.87442381835892,0.0,0.23417980853191137
-1,,,,,,60.11282743614643,-130.1580268428921,2013,5,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-10,274.93039534378005,0.8372407163402292,48.17276159115631,11.794641617603569,1.8020475430194047e-05,0.8284310269723156,0.9028673313821499,171.0645077173829,4.1914387535519575,0.35280814960328155
-1,,,,,,80.45149814405934,-90.24234376245441,2013,10,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-23,249.628533152632,0.7174209461118957,-0.9948483948213998,-11.320140099884776,7.557529103289324e-06,0.08578182323385157,0.1935264705897718,1.553443411588663,0.0009681749713479409,0.3206606338352724
-1,,,,,,62.83631240039149,-69.00424219271785,2013,1,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-27,244.05576935354983,0.8793515110830938,-0.41097144010248676,-16.663702768594096,6.930283330226197e-06,0.04633311350290453,0.0694972973001293,4.160874522660497,0.0,0.38653505263867427
-1,,,,,,54.379703487996956,-116.92142173683897,2013,11,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-04,267.28846663315875,0.5460956807608113,12.037695506230433,-16.355007635758984,1.914871595407113e-05,2.3316263516657987,0.8894334111579556,30.31287467931138,0.13823455578550436,0.24678035944295337
-1,,,,,,53.53828314994657,-74.13770886027145,2013,12,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-09,248.00879790395913,0.7376986820917527,1.2394221997421213,-11.024439414599165,9.441764469635222e-06,0.3353149516710402,0.714085402325031,11.769600209503297,0.0,0.2923187791872859
-1,,,,,,59.227755488575205,-123.08993909113508,2013,7,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-14,288.2155699441618,0.6629480281094217,101.00784248647832,29.709073556075314,4.522895808047446e-05,4.5096792234422285,0.9643393615830155,203.35070082637455,59.953650812723936,0.28279082937956784
-1,,,,,,68.05452093378975,-67.9597871215578,2013,4,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-10,256.41504802502743,0.9048187636513548,11.28946840862193,16.615168482416472,7.708171061188622e-06,0.033738671411804644,0.04508535788717272,66.98633995575409,0.0,0.3977078687223801
-1,,,,,,66.64063086037179,-135.21237556085472,2013,6,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-09,286.9396233038769,0.8271681190705855,73.62974467780292,43.77591335221448,2.1159229368168984e-05,1.4375304677479877,0.954153478089918,212.44234945252202,4.243124429496797,0.35992111097283874
-1,,,,,,71.17688734551811,-75.7035816983989,2013,4,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-03,253.80718720689723,0.8698693485492068,8.525245501936194,11.893250614937818,5.639497661121599e-06,0.03876371024752302,0.052915873328497606,62.88012205098351,0.0,0.38553844231620765
-1,,,,,,72.66969851872852,-77.31343627904047,2013,12,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-06,235.86037390439606,0.83381327042971,-0.4578005632583756,-10.62636235083491,4.124934090380519e-06,0.030026627984307917,0.050321048068171004,0.0,0.0,0.3713265291770689
-1,,,,,,49.661046824102485,-82.71114363779506,2013,2,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-26,256.1447813036411,0.8116527267040535,12.94846319863791,1.1198330493550412,1.7155842857782342e-05,1.1362983468520895,0.9132199138185906,41.59019488949119,1.2487745022027572e-11,0.36854311631742565
-1,,,,,,58.64394258002106,-121.13864959845031,2013,1,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-21,254.1345933869891,0.6127749009481736,1.3843942789021058,-14.81553381374388,1.5535129700671948e-05,0.34909211834150283,0.6887677862078827,7.84838388338969,0.0,0.2653312046783166
-1,,,,,,67.69177422718359,-102.88629420691174,2013,9,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-07,273.07710076616087,0.6878921492967762,17.16934187308797,9.240807327009879,1.9762179731268762e-05,0.948754379326548,0.6848080333854872,61.527799142352315,0.24458790183994997,0.2645347980350833
-1,,,,,,78.86685218677222,-76.30211586781692,2013,3,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-17,243.6590231761633,0.7400758835686947,-0.3682097747211225,-8.003760682443012,6.330012121762188e-06,0.02097108487019856,0.05834792289953626,11.1834602759991,0.0,0.33903309878562543
-1,,,,,,64.08771794900545,-126.96212122279357,2013,11,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-15,251.63359246590048,0.7836620412311786,2.4595310818315625,-13.48855528621111,8.706784703705476e-06,0.20163581890431298,0.38163327926590607,7.005970968790213,0.001150321750572344,0.3297143104989057
-1,,,,,,69.15545508558434,-73.64033000252836,2013,7,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-04,280.4875552954946,0.8842649429660071,62.81394248579123,23.398510737972302,5.0636518525656577e-05,0.3730562527664695,0.8190072821869786,151.9975867914194,1.0328364406010664,0.3878448943527639
-1,,,,,,49.51582130395449,-126.11602726742453,2013,9,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-15,285.8225221781172,0.6122687918618445,92.55380336617142,6.488276545082489,6.675200305567236e-05,6.982132471689597,0.9562011585821543,155.93640268897468,61.66178000706349,0.23895664653619542
-1,,,,,,59.06183089588791,-97.6759155452224,2013,3,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-08,252.93496263589037,0.6254123491369066,5.854403795954438,7.6603553072173955,7.269697247398085e-06,0.10480243805470486,0.3484615236923373,46.94966373565378,0.0,0.24370185847181108
-1,,,,,,52.46996912316125,-122.34839996714679,2013,8,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-17,290.0787749769087,0.4797573526945847,43.141076709690594,77.42712507873769,1.105419074105847e-05,4.843668175235661,0.9633928257480052,199.70653903907396,9.54414736417256,0.21992851344016037
-1,,,,,,61.077930594583265,-73.00817123647244,2013,7,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-20,279.9086356430182,0.9044939582630879,63.090521233246314,32.15791449556554,2.682687941132015e-05,0.5987094660315574,0.8921218621480099,153.1698041925085,3.674590237586224,0.4220514457908131
-1,,,,,,62.90412677077286,-116.63568999328743,2013,3,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-07,250.71550785947775,0.5440189513998039,5.6370509121329135,3.361093030440093,6.756134798604679e-06,0.2526970453226116,0.7170612086698982,44.13000620613403,0.0,0.2298173638185641
-1,,,,,,61.595147645780735,-122.05214616115238,2013,9,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-19,282.18561334623956,0.6225146165980078,39.77492917990125,8.30924827712721,2.261666696383288e-05,2.279069020481522,0.7740646163040058,100.84172153461348,12.791218375217397,0.26079364185568077
-1,,,,,,73.46213026983804,-115.62720900658033,2013,3,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-24,249.09425787587747,0.6988971047464202,0.9736164794505607,-3.0400801869763465,7.4794284271643445e-06,0.04641193274015061,0.05390280530076324,18.73208354035081,0.0,0.25589278662565723
-1,,,,,,55.02999465059672,-110.52864385926996,2013,12,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-18,252.58802357882794,0.45749345682896053,5.250838520040631,-7.950864389755937,1.4692016090701092e-05,1.2163063388717665,0.8690095034122151,11.912153114918958,0.008547343759857828,0.2042179148966202
-1,,,,,,71.92004822518996,-124.51570645992302,2013,7,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-15,280.89655864090014,0.5968979764003524,54.259023342687705,64.42350035606151,1.2069291888863548e-05,0.6785387838501102,0.925106418890087,199.95298951034212,9.065106927945829,0.2258645800369802
-1,,,,,,54.605087831107895,-125.72642288301131,2013,1,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-25,263.22514491160655,0.6404530562599109,3.6172052010281734,-14.916504519398389,1.2213189083093985e-05,1.0234969721658882,0.8946198601812334,14.629232017520845,0.0,0.26745576744644367
-1,,,,,,53.743467662510454,-77.0607230917445,2013,6,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-01,284.5711839971899,0.7214301014194477,126.67207283825114,40.51275699075543,2.2258240238849104e-05,0.9807860649248326,0.9081732568554302,255.47168491580285,16.90991969620944,0.28095042109358487
-1,,,,,,69.78155892796084,-84.69000031090724,2013,10,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-26,260.90695016872894,0.768805374925045,-0.4905174610831553,-7.5571391699656,1.3132836930395886e-05,0.21745966177309506,0.3449466165201218,12.495372076598679,0.0011713159350638298,0.33099910897486223
-1,,,,,,52.31075001914192,-122.72918009456725,2013,1,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-30,264.5379198787478,0.5691664721703976,5.552219465786795,-16.52921358177658,1.4570095568267788e-05,2.4282504923553394,0.9477242266770938,24.18021338581684,0.0,0.25891434768004234
-1,,,,,,61.730365167412344,-137.4363638296184,2013,5,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-05,274.6406962626237,0.8172316612072394,51.88202698303097,14.381392067461803,1.587853943115762e-05,0.7223753024638013,0.9085997487703981,165.03013755235006,3.2458811117096404,0.34784419723746424
-1,,,,,,78.60753989025625,-74.89535112600291,2013,9,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-04,261.67945606253176,0.8275553732082483,4.129751782202389,-9.832034802546017,7.474133551683562e-06,0.013492638961659231,0.061316285531960876,29.12727224355259,0.0012305605166463996,0.38031080228603825
