FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE
-1,,,,,,61.81105479430335,-109.83897463821982,2015,4,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,265.76387377512395,0.5418118198920983,25.47360428863896,14.303677468747289,1.3253940290419001e-05,0.4147493833270396,0.8022707864721681,109.59541152664612,1.1063850543968412,0.19042151587196546,2015-04-24
-1,,,,,,49.88250400665963,-88.02476426759893,2015,4,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,272.09248178117514,0.7177764515975511,49.86041648026332,14.61378265341116,2.386856356312374e-05,0.9518780497175827,0.6700923948447596,154.72848565302277,6.486512728489183,0.27862697113258755,2015-04-30
-1,,,,,,49.94590775942237,-94.4920017223429,2015,10,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,279.241495186035,0.5531564690533538,27.072791634683167,12.913289257062537,2.0083882947730755e-05,1.2689121490496356,0.4717876396525109,97.40046506953475,6.87639418915812,0.22464479840779364,2015-10-26
-1,,,,,,52.67454709482144,-56.869717169014876,2015,10,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,274.3096144797449,0.7122676842891177,43.398834950162154,-14.406910272189888,3.84497597440967e-05,3.0323816801959884,0.9062744114485404,76.44046069638722,7.796669502310242,0.25212442090241666,2015-10-03
-1,,,,,,58.531262918672745,-76.57728849034031,2015,4,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,263.66323050354646,0.9247511658166272,13.72126392985654,10.006414251776926,1.2719554836512292e-05,0.062418173261985496,0.11631676018047817,80.43624293992032,0.0007705326699034549,0.43103785942301404,2015-04-24
-1,,,,,,49.11982649964457,-114.26265122340759,2015,10,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.5367899488364,0.43129955658267355,21.510440753952288,20.104712004451084,1.604638519282685e-05,2.1082411725388743,0.822350264287022,104.12254444492153,3.128935626906745,0.18718118278685827,2015-10-21
-1,,,,,,58.36542891749014,-114.80540531956744,2015,12,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,254.781613217898,0.46835068441214167,0.6676961154919785,-11.929893773405725,7.383197733415711e-06,0.6536864687640698,0.7715596701313219,6.942181420648163,0.011030005341732945,0.20563102644553605,2015-12-30
-1,,,,,,60.08073268049828,-128.70132030703007,2015,10,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,271.3523417179314,0.5738419684887982,9.329811251179377,-0.7082161719881058,2.7056317372081506e-05,1.813161799260429,0.80350967981423,49.38361449088453,1.8161182764772208,0.2052908786975377,2015-10-01
-1,,,,,,66.63567989162613,-132.8382753313044,2015,11,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,255.39254633132768,0.8734564613181705,0.08432466766074809,-16.692723187752453,1.3874093815779324e-05,0.21005816637215277,0.31285812423819304,2.782757292705494,0.0,0.398115546755973,2015-11-22
-1,,,,,,65.9727090273959,-102.59574553278944,2015,10,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,261.92629517259877,0.7840022732118704,6.3028650955364744,-2.703290808477599,1.14814738410398e-05,0.4085878903783089,0.47337288028387664,23.445476091946514,0.015700548023474065,0.33065135447991595,2015-10-09
-1,,,,,,47.42893370815394,-67.26971392098912,2015,8,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,291.32973138300525,0.7288367916942706,123.88293275134953,9.36575531264672,3.8906290446909995e-05,6.0861702571892256,0.917965796375559,196.51763538383997,75.42156471591083,0.30806597591304413,2015-08-20
-1,,,,,,51.48301713292814,-102.44415314350903,2015,5,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,285.2868048077906,0.44314624510042583,54.68384790443791,80.72596472179315,5.605994748319822e-06,0.8097746923808549,0.922178314296883,243.611168802223,15.438687271125922,0.19006235661226903,2015-05-03
-1,,,,,,60.14804382374466,-98.7722394763127,2015,5,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,272.85259888207077,0.7570477019723945,56.705832595222525,32.292292199415925,6.518764466996977e-06,0.22992874060265953,0.6576917766957061,183.71467790939943,0.8856788711543697,0.3055398325606945,2015-05-16
-1,,,,,,55.86408739682213,-91.97857214341803,2015,5,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,275.9653993924178,0.771033137748284,72.8553729167738,57.28313637780743,2.5912148851209758e-05,1.1736872241685492,0.9288468615986917,207.49378475211793,15.95324535946613,0.33373749862836866,2015-05-11
-1,,,,,,71.6898497873196,-76.38031847523996,2015,6,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,274.301593099616,0.9113343053726325,43.875434052458864,35.11316720923782,1.1479893601251146e-05,0.09553926158470832,0.44436654170221224,185.14085772804194,0.002354596525365827,0.40326108159526586,2015-06-07
-1,,,,,,56.338964431582994,-73.9612442062354,2015,9,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,278.87848543060375,0.8444438956533883,42.491101041086225,5.158997298147541,5.195874026738883e-05,1.2943413282468965,0.7703187471977175,89.92441617386736,3.258199667195649,0.3694889875094997,2015-09-25
-1,,,,,,64.62252318100731,-113.55027330942318,2015,1,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,240.2980095942758,0.40811384898630165,-0.1079522485482795,-12.315970885978778,8.060965950392385e-06,0.05694041296289062,0.09468345658476393,2.263638215594244,0.0,0.15969285178918685,2015-01-01
-1,,,,,,82.11701926364606,-83.99041595324394,2015,3,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,236.26666563282018,0.7489319882905133,-0.19067658381483715,-6.326221890115351,2.626504212950178e-06,0.007593556094856346,0.056105969909664155,8.038489255527566,0.0,0.3162240322235704,2015-03-03
-1,,,,,,54.43250458608326,-83.22489203764218,2015,9,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,282.26414318782315,0.8212464378871681,54.530345788117494,7.427097877507391,4.2409616083414156e-05,2.2394745614518423,0.8101631429546914,109.82877924357074,12.879814422871032,0.3681249870685483,2015-09-02
-1,,,,,,64.80904688714254,-71.92468144201585,2015,5,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,268.12878935503204,0.795370929607793,24.10203293036452,10.993554762006871,2.8402127284367345e-05,0.07054539218307097,0.15077919100527448,75.74380681397214,0.0,0.32882569952324503,2015-05-15
-1,,,,,,65.24276224574905,-72.93225165900522,2015,2,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,236.15622309007722,0.810051554415395,-0.2340211451614239,-11.67741278440501,2.9529292021139306e-06,0.06055934016414936,0.14155797038375095,13.781444862016874,0.0,0.3457757761481541,2015-02-23
-1,,,,,,64.60946146576187,-117.05052247344673,2015,7,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,288.35391581844857,0.40718539996920805,61.22749876357966,55.707583437456705,1.755999471004095e-05,2.1515982344389846,0.957273572177478,201.99942423766635,22.12172274187399,0.16780783249961992,2015-07-18
-1,,,,,,65.18374559735288,-113.76598434408282,2015,7,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,285.4830718448624,0.494958234265825,70.89389303464007,49.90084976558409,1.4025857659154493e-05,1.8723642050525526,0.9541467212571301,202.75886987087256,24.122998343690103,0.1914498516492566,2015-07-21
-1,,,,,,61.11312889108551,-111.83775824292432,2015,12,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,251.25150832120661,0.4865393138247763,0.8506262401347979,-13.031770924786038,1.2025557783438325e-05,0.3940646421924309,0.6448053617813844,2.635231609052598,0.0,0.17974654401759174,2015-12-08
-1,,,,,,55.76094532578692,-114.25570524791198,2015,6,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,288.512393990552,0.4508330993278502,66.31266811284503,84.6369114388068,9.421112915573193e-06,3.3849104711576254,0.974225474974435,247.74273178947686,28.549378205832944,0.20183438369062248,2015-06-03
-1,,,,,,67.02626137975471,-95.70807416435885,2015,5,31,,,,-1.0,-1,-1,,,,,,,,,,,,,,,267.47392285672004,0.7465400612313225,22.894560305510844,14.759705665439633,1.6725592991833632e-05,0.0985712459024929,0.2727243907836879,85.39210138593245,0.0,0.30244612278207167,2015-05-31
-1,,,,,,64.69497999805424,-88.29881686087916,2015,1,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,237.64693366912007,0.7392018493249781,-0.22202559834667773,-19.22543741511128,4.047285996219375e-06,0.058214451567866976,0.11895514987019883,2.229025504031212,0.0,0.3025808294353187,2015-01-05
-1,,,,,,50.56564537342403,-77.96248895511704,2015,4,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,270.83388714318227,0.685178090492928,38.079672806133345,19.089212346901423,1.8514036106979964e-05,1.2348788025533766,0.9324944956232372,125.30118053252244,6.20611160505878,0.28777547290134037,2015-04-08
-1,,,,,,72.8986270212518,-98.04150444857174,2015,9,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,270.7527668494175,0.7525581116736568,13.239704986240218,5.608688664418963,1.4890158022851763e-05,0.3170767713093384,0.5582013112453589,55.20086799920751,0.16639203522601978,0.32471468982603746,2015-09-07
-1,,,,,,54.860600977752384,-76.93190459065252,2015,6,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,282.26823615972427,0.6518578029700826,97.72909876317816,41.1265835326082,2.8822729889075574e-05,1.0340061071408626,0.9439781821473349,213.7897077779045,15.122417371549666,0.21725256270343155,2015-06-27
-1,,,,,,53.11800321229223,-62.11487852009054,2015,1,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,246.31805029212634,0.7455226094174554,3.009314133598432,-14.301309260183638,2.836386186150848e-05,0.6319704114790765,0.8225807784083903,16.790809956255174,0.0,0.29431909243710674,2015-01-22
-1,,,,,,63.12943653634231,-129.01752422331606,2015,3,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,255.6422083553328,0.8380995279482822,4.977190016159189,1.594717821610624,1.3393632775939736e-05,0.0653843665141535,0.13845051287669585,40.40150908166957,0.0,0.3690798321605415,2015-03-12
-1,,,,,,73.58787633022959,-78.7770848264293,2015,1,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,238.58048676881162,0.8296449051637886,-0.5440877805728637,-12.065805406705516,5.681750634517898e-06,0.017771403221964452,0.15997150436780594,0.0,0.0,0.33854812403841983,2015-01-04
-1,,,,,,53.76088217249478,-108.40214572224227,2015,1,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,258.0415511750161,0.5431846896455316,2.2019102797502863,-11.068556760280009,8.06608640488456e-06,0.5070044158975806,0.7767623744545599,20.288333284024393,0.03760299543525669,0.23868296957688062,2015-01-10
-1,,,,,,77.5016061559194,-78.86790134977224,2015,5,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,263.03792763797446,0.9390808735396875,21.291776519878017,16.3179342474008,9.297337980719713e-06,0.015335146273241057,0.09293797922540979,108.8079922428477,0.0,0.43018259083954263,2015-05-01
-1,,,,,,69.18070981908575,-111.31643630479479,2015,10,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,259.4148342272961,0.6711021942229063,0.9467299871993103,-5.408843412278018,5.282931807829452e-06,0.12397498518046732,0.22758480637562717,15.99165899009578,0.011019894749157117,0.278438629494142,2015-10-13
-1,,,,,,78.1932824808575,-82.52831089550202,2015,3,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,235.7364545195541,0.6246823907988283,-0.08795811737419393,-11.455298389812782,2.1240629669945935e-06,0.045505806338138194,0.059383580717875036,16.712412448127825,0.0,0.2688286855789349,2015-03-20
-1,,,,,,68.18666579819273,-86.47498999090809,2015,1,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,238.45545467108278,0.7733137563115455,-0.3320158673871862,-9.896122045277105,4.6567749378775414e-06,0.05673190314410911,0.11538684753882285,0.34854445558229247,0.0,0.33267056244237314,2015-01-16
-1,,,,,,70.2842382034747,-84.71495094489963,2015,9,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,270.9746018252055,0.747145742800645,15.198014374218111,3.636618541109824,2.065328094724614e-05,0.5231421472031493,0.659856944508022,55.13763646665166,0.19778956899470793,0.31428675006347284,2015-09-26
-1,,,,,,51.37610883183294,-114.71008545040145,2015,2,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,267.70977567459056,0.5488551797988164,13.889635816711388,-0.894904831521921,8.729021935287858e-06,0.8189748298000517,0.8700850573555128,69.08184158500268,1.0008958195494975,0.2274250441359638,2015-02-01
-1,,,,,,55.447787846220805,-72.91888432185205,2015,3,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,252.54912803220458,0.8042726675056916,6.921797891403048,11.016693136999523,9.478644811531834e-06,0.063143085954648,0.12312631261823484,47.13515988843436,0.0,0.34271122225777323,2015-03-08
-1,,,,,,62.369446582877245,-124.03679048152264,2015,6,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,284.6045579252434,0.6598380518264728,99.05866279440076,26.391247251061166,4.2647101763716845e-05,1.7044048512114718,0.9552290965193336,205.88904252179307,31.351316854413334,0.2573758293849787,2015-06-05
-1,,,,,,56.975875115640825,-128.85383654702218,2015,10,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,270.4718453663211,0.7662750842509891,10.688049089418392,0.22630459617153365,5.275722167843782e-05,1.132578841716887,0.6844425321188462,48.71580752598895,0.34203946403324836,0.31692325691019807,2015-10-04
-1,,,,,,82.17588300954087,-83.23227090087467,2015,11,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,241.20203589988785,0.6798003420395591,-0.3335067919766964,-9.967384570856625,1.1548083857837016e-05,0.008653721232137977,0.06396614426064154,0.0,0.0,0.2777971805902669,2015-11-02
-1,,,,,,81.41422073352423,-77.30049039551479,2015,10,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,244.1801521977692,0.5817734725736922,-0.7966800530746107,-10.479448759463914,9.279861193746741e-06,0.02434015808375507,0.06929762804076699,0.9009681394804226,3.6025703377926466e-07,0.26103364364578685,2015-10-16
-1,,,,,,56.56493933220821,-116.35130737378516,2015,7,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,290.5629806216221,0.5015001586337209,53.85550232342562,81.68589283717697,1.779206023956218e-05,4.412602950089315,0.9659942708641872,222.71687379136574,7.592978718257843,0.23146544379772419,2015-07-02
-1,,,,,,59.65164620635463,-72.50564025775232,2015,5,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,271.2304589805126,0.9564023825539243,48.13961237098294,32.86512840385311,1.8457621051453286e-05,0.0995801001995065,0.28932037889131285,149.53524808956777,0.046643177430914014,0.4421114162851083,2015-05-23
-1,,,,,,71.83503350296427,-111.81171325909341,2015,12,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,237.00625889025645,0.7728119084197439,-0.35550577438793896,-13.486664741195984,4.951843100496547e-06,0.05149398612419216,0.04250992395046269,0.0,0.0,0.33173250579933783,2015-12-16
-1,,,,,,53.710203006409536,-68.4005522094534,2015,6,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,282.941211697761,0.8672612192933015,108.04727374969363,23.296964175482294,4.079120101447106e-05,0.8339049859352837,0.928403412700864,204.97851273266568,6.805759008867431,0.38100912593076786,2015-06-09
-1,,,,,,69.99547046702182,-81.24062480696617,2015,2,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,235.95908322441994,0.7442194535893695,-0.17717750994473405,-12.499470867188041,3.320632139622304e-06,0.05272640923763909,0.18018970002341023,5.541269444481264,0.0,0.3130163191708977,2015-02-22
-1,,,,,,55.3087447540504,-105.73919358744911,2015,5,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,281.8038561969922,0.41988644712969375,69.19939517394182,86.55929985620972,1.2007068252310486e-05,2.0486216520770393,0.959401014406621,255.66711454629518,40.30975627528133,0.15866723777656436,2015-05-14
-1,,,,,,59.809029169250636,-131.4523166488782,2015,11,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,261.0362970981156,0.7792419180588375,1.8096905622100552,-16.119499096086443,3.454742460962233e-05,0.4799551984909844,0.6707311192522228,10.538512282899509,0.0890263873559315,0.32751882682445893,2015-11-24
-1,,,,,,52.24664446131703,-74.01435839337809,2015,11,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,268.14638945253137,0.8073631931706532,9.132720927586965,-10.449153585258632,2.8293839380845227e-05,0.8962496271174692,0.7823644883914457,23.161939186174955,0.10561185931425983,0.3265467645587275,2015-11-19
-1,,,,,,71.47068526998056,-89.33622676874407,2015,8,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.2424239958462,0.7951963800673438,34.84437237656438,22.028254766490384,1.770162837963354e-05,0.2130531846087726,0.6952257094910588,117.0756956618364,0.04285750544719519,0.34984703141522955,2015-08-12
-1,,,,,,61.23706108463455,-138.40122108297365,2015,5,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.3990534084447,0.7878553522218694,75.35421276917914,24.427180319324172,1.311164482661679e-05,0.5182494531889371,0.8566343051227027,212.1038788108083,6.88468891997147,0.3311943886126396,2015-05-30
-1,,,,,,65.12133818044732,-92.39235498925237,2015,9,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,274.34554978646054,0.7717888868853644,29.000946477957413,7.041282310985105,2.9750304316533817e-05,0.748912577874155,0.6928092675503615,78.08292260857857,0.795708338801038,0.32319571632151184,2015-09-21
-1,,,,,,54.88613507195073,-78.8552083596709,2015,1,9,,,,-1.0,-1,-1,,,,,,,,,,,,,,,248.33397652219497,0.7105101255586564,2.0617296572661585,-8.576974393308625,8.2699675155016e-06,0.13142237539855933,0.43884285703151876,11.54876906549097,0.0,0.26474895320602465,2015-01-09
-1,,,,,,52.57672151632947,-75.19329541224873,2015,9,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,283.86499767358214,0.7370896664948261,70.64482006447416,6.418953842168204,4.5889163113911816e-05,2.2984454379483026,0.841248007797708,125.67901812564033,9.529536562147436,0.2595846265731595,2015-09-23
-1,,,,,,52.41153442857953,-125.59861887667803,2015,5,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,279.79549164201467,0.7714194328009641,76.61452013136311,60.74815252305123,1.2721994455019741e-05,1.6828920137346914,0.9478529998572862,224.5251928799441,32.25304067000179,0.33169691400820894,2015-05-01
-1,,,,,,55.71251026613624,-109.8757223511029,2015,11,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,267.88397479490186,0.5019025818693362,9.896775854434498,-13.659476173763048,8.15470940371196e-06,1.9862481259673082,0.8835343017514063,30.479753239392135,0.44325284411822613,0.21579377716870526,2015-11-27
-1,,,,,,52.25536223134414,-84.12234143896401,2015,7,31,,,,-1.0,-1,-1,,,,,,,,,,,,,,,289.3289617124384,0.7639583138848998,117.53945350370928,20.686091187792407,4.2123773307437606e-05,3.244138380789106,0.9701314741803622,207.23904190844448,62.968207811464325,0.32942272288257696,2015-07-31
-1,,,,,,81.5903979655885,-88.47706859453156,2015,3,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,238.5371585577536,0.7939737088960303,-0.03390589766196006,-6.4159429360846865,2.8251502971822032e-06,0.014149042077866129,0.06913034382303036,8.211884950148875,0.0,0.3543841055857778,2015-03-14
-1,,,,,,57.316616473844576,-65.1747940205261,2015,5,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,271.0156522306039,0.9032339214394279,44.979230458319904,25.18382758716038,2.5527116848352508e-05,0.17792567704410583,0.5402863016245854,138.48525532514012,0.09228022806101563,0.394485600552705,2015-05-23
-1,,,,,,53.14783773153085,-75.10483363055401,2015,8,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,287.50253832214537,0.7353137851805736,86.91947399587708,9.976425126908595,7.051977353048442e-05,2.34704295401708,0.9185167277356063,152.96940847847722,12.851793154423518,0.257168551054867,2015-08-15
-1,,,,,,60.13196923670009,-130.3758277771801,2015,10,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,269.79039512602634,0.7462574316420644,8.782265181196012,-2.1924305401256725,2.105079701983934e-05,1.0717293654135185,0.7178608393874834,44.608085640304694,0.2943037318889266,0.30302303915510587,2015-10-15
-1,,,,,,67.66836376651024,-66.28244612839515,2015,2,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,232.52882904025694,0.8623077560017309,-0.10777899715295503,-10.140666564418181,5.5513657956018224e-06,0.021566546661196395,0.1106690081900013,9.935864257574542,0.0,0.3860975550829197,2015-02-11
-1,,,,,,55.12453457769757,-118.60271020190291,2015,6,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,288.0928100407732,0.6955366067059312,113.58880050555891,32.805102829066506,3.0433622545610086e-05,3.1103218135904283,0.9758575193768357,229.4885259978447,66.79351159980186,0.29913735650602585,2015-06-08
-1,,,,,,49.20847104524131,-124.85666886842182,2015,3,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,278.7635995737146,0.717235221111812,42.90078527054931,-1.808961854060716,5.4118641412025936e-05,4.041988966713462,0.9485028787265101,83.74562909868847,15.977695211789172,0.3004782113020154,2015-03-19
-1,,,,,,52.87650975377005,-92.32296998024636,2015,10,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,275.73481916157607,0.6813925583259485,27.312015037597796,4.921462576755391,1.911956602432683e-05,2.340404529424089,0.8425721096247478,79.93043201212316,9.370994795529697,0.29490127177014636,2015-10-26
-1,,,,,,60.063270612666926,-125.5564689639764,2015,7,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,284.3257194407972,0.7315617153398624,93.54455737835625,18.40561409962837,6.07603355956262e-05,3.310236896274996,0.9672453044108541,175.994518915718,32.83794646512295,0.2954459598838489,2015-07-15
-1,,,,,,58.997795146668096,-128.58891611668884,2015,1,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,258.2691878469442,0.7153389129114671,1.4181609987685286,-16.776433750900985,2.3431805433270392e-05,0.4662793232044086,0.8041135975892927,7.964268006881022,0.0,0.2894835536594695,2015-01-30
-1,,,,,,46.74012339624869,-76.47963778309774,2015,11,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,274.2522646359346,0.5064909704972886,21.274145432011306,-6.040977237480467,2.6601196688749616e-05,1.374858527940682,0.7914306544785579,58.604001410110364,4.819256386628892,0.14840135313724204,2015-11-13
-1,,,,,,59.64205394663948,-105.34049487619649,2015,5,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,278.20712729244616,0.542387993673486,71.95486949368177,71.98463887417138,5.67928882294206e-06,1.0286769232527013,0.9225035890252765,239.31207892039532,20.990656025478767,0.21019731211775508,2015-05-22
-1,,,,,,61.18854137072959,-77.65576584243861,2015,12,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,250.73367613865292,0.9109850830393347,-0.014055646214263279,-15.529297729842577,1.0022156391420752e-05,0.056106734602825156,0.04509313354225714,2.674074506098246,0.0,0.419412997696627,2015-12-22
-1,,,,,,81.10767330866236,-77.88374794506258,2015,12,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,230.88105080218034,0.5375309776320177,-0.42136334253579094,-15.426233624162577,2.4353620183157354e-06,0.02324845462146527,0.051234983102421736,0.0,1.0986427004280976e-08,0.24208241342349637,2015-12-06
-1,,,,,,75.16740392021643,-103.78944596556298,2015,6,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.34755485270824,0.8807764188499361,49.17823157965081,48.62963064079104,7.198234302821951e-06,0.0392254400776321,0.1560564657206207,197.74150876069592,0.04314484055148905,0.40118690448280747,2015-06-21
-1,,,,,,78.15149772755802,-79.92661977720113,2015,4,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,245.80339259223393,0.9449455698556236,4.200098105087937,5.147782906046593,5.831903717189101e-06,0.026051981838628578,0.05048431552612201,58.535615442521014,0.0,0.4191190219132007,2015-04-02
-1,,,,,,45.90676080462113,-81.78838305035133,2015,12,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,273.3339924131835,0.7009272897733568,15.181488146979643,-11.706318571337935,3.930200669635432e-05,0.5946414166616789,0.559703331161222,36.710403309499924,0.1544821978184885,0.2704767237365789,2015-12-15
-1,,,,,,44.738372530521076,-63.53515786073862,2015,11,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.9533749231509,0.7242316217431635,34.078658029747466,-14.31324530917877,4.959951421061141e-05,2.5130711269125046,0.6507425480377234,69.18862160339789,8.10362825288747,0.2919387762356908,2015-11-19
-1,,,,,,56.25855626563963,-98.25528831240089,2015,11,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,263.49609309512346,0.7840055976045837,6.630699042169933,0.6845511146964679,5.9485624462848365e-06,1.2691760138662422,0.8198195325848924,26.571800973897272,0.20711422128635235,0.3649766547479192,2015-11-22
-1,,,,,,45.37882666315381,-75.00493785848857,2015,4,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,277.9843167896003,0.7926770357104046,64.79909092770475,34.13334763201156,2.7696039927392475e-05,0.8320075433817236,0.8948557808306219,182.375191963731,10.584052510220166,0.3428880331287545,2015-04-06
-1,,,,,,65.36488897316306,-94.59204482225283,2015,9,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,274.36577615436414,0.7502856877381927,29.02071386643151,5.95845934309583,2.75139581183036e-05,0.7681586593449009,0.6855469678392896,77.58790078398013,0.903659451083197,0.30720557964755874,2015-09-13
-1,,,,,,70.18271057021519,-76.1192561422706,2015,5,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,265.3377847883782,0.8029067693495254,27.567638673331846,13.530807254937596,7.729029537806142e-06,0.05723345126975133,0.09559752356771878,105.46248776522141,0.0,0.3391536708664546,2015-05-11
-1,,,,,,69.03315445652699,-102.97346964348257,2015,8,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,280.90356011845,0.8199345096487733,48.52251063559542,27.077852419339283,1.1697722138406434e-05,0.5732566822149371,0.680036523735879,132.65250877311348,2.661191883185429,0.37714136518242863,2015-08-12
-1,,,,,,64.7405698718169,-140.50890281366875,2015,11,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,254.60636034933844,0.7007336600741507,-0.23818435945450503,-14.102963236754382,2.0521120716169695e-05,0.384868894160012,0.5684293188511018,4.9633257316201655,0.0017501081978872372,0.2862848055213142,2015-11-25
-1,,,,,,53.30580568705558,-60.43562824670995,2015,11,25,,,,-1.0,-1,-1,,,,,,,,,,,,,,,265.4285507825881,0.7067273770755067,19.944184098352764,-22.94845679128342,2.9873782295213167e-05,1.5735615730468184,0.8453875069560753,29.815607002038156,0.40458934316857925,0.24725268802238448,2015-11-25
-1,,,,,,66.05228436466454,-96.75477393142474,2015,4,11,,,,-1.0,-1,-1,,,,,,,,,,,,,,,257.4781690731639,0.7094379819176244,11.785537286974124,17.34098741748074,1.289591025149879e-05,0.05521769560531189,0.06156592633162633,62.43236878423341,0.0,0.2761866808168234,2015-04-11
-1,,,,,,68.32407791376383,-106.09205596913374,2015,5,28,,,,-1.0,-1,-1,,,,,,,,,,,,,,,269.51767985466404,0.7315970001320887,27.052387650013166,26.115394248578905,8.973150428292517e-06,0.11122977439608385,0.30859933252266775,128.92639483079193,0.0855705761949024,0.30543921389569756,2015-05-28
